tick,year,month,business_id,type,city,stage,active,revenue,opex,tax,profit,cash,debt,employees,marketing_budget,reputation,price_mult,capacity,quality,subscribers,mrr
1,2024,2,73,retail,Moscow,opening,true,3507747.12,3540278.09,0,-32530.97,3910736.22,0,9,128203.98,0.67,1.05,1,0.55,0,0
1,2024,2,74,autoservice,Moscow,opening,true,1892218.64,2999137.66,113533.12,-1220452.14,5596048.88,0,10,374240.7,0.43,0.9,1,0.77,0,0
1,2024,2,75,logistics,Novosibirsk,opening,true,1458079.49,2223707.78,87484.77,-853113.06,2580248.29,0,14,157954.7,0.71,1.14,1,0.55,0,0
1,2024,2,76,saas,Novosibirsk,bankrupt,false,203976.23,1483269.07,12238.57,-1291531.41,-870616.29,0,8,77312.63,0.68,1.06,1,0.76,73,153903.59
1,2024,2,77,autoservice,Novosibirsk,opening,true,1812115.28,1654622.78,108726.92,48765.58,3594646.96,0,5,148493.13,0.54,1.08,1,0.57,0,0
1,2024,2,78,logistics,Kazan,opening,true,1376361.95,2370208.9,0,-993846.95,1105925.76,0,16,79079.94,0.71,1.03,1,0.73,0,0
1,2024,2,79,logistics,Yekaterinburg,opening,true,1347725.89,2622379.43,80863.55,-1355517.09,1244397.69,0,20,207131.27,0.7,1.08,0.9,0.59,0,0
1,2024,2,80,retail,Kazan,opening,true,3217265.85,2812672.99,60688.93,343903.93,2707547.89,0,9,63256.39,0.58,0.96,1,0.65,0,0
1,2024,2,81,logistics,Moscow,opening,true,1226762.3,3470354.87,73605.74,-2317198.31,2733965.32,0,21,179066.76,0.46,1.14,1,0.69,0,0
1,2024,2,82,saas,SaintPetersburg,opening,true,184105.34,1435670.62,0,-1251565.28,275301.89,0,5,137320.98,0.61,0.86,0.9,0.61,92,158313.61
1,2024,2,83,saas,Novosibirsk,opening,true,179724.77,1174287.73,10783.49,-1005346.45,-240786.26,0,7,74130.16,0.56,1.17,1,0.72,65,151692.66
1,2024,2,84,logistics,Novosibirsk,opening,true,1512440.23,2479673.75,90746.41,-1057979.93,3464361.42,0,16,143331.95,0.64,0.92,1,0.84,0,0
1,2024,2,85,saas,Yekaterinburg,bankrupt,false,302896.67,1543246.41,0,-1240349.74,-502324.69,0,8,95928.65,0.57,1.2,1,0.76,104,248601.47
1,2024,2,86,retail,Kazan,opening,true,3884216.74,3477989.82,233053,173173.92,2298716.72,0,12,94777.01,0.71,1.02,1,0.75,0,0
1,2024,2,87,production,SaintPetersburg,opening,true,982514.19,5485297.29,0,-4502783.1,-1587732.19,0,31,424591.28,0.48,0.87,1,0.75,0,0
1,2024,2,88,restaurant,Yekaterinburg,opening,true,1412852.74,1482657.73,84771.16,-154576.15,2073242.21,0,6,121377.91,0.56,1.03,1,0.8,0,0
1,2024,2,89,retail,Yekaterinburg,opening,true,3831718.89,3117601.57,107117.6,606999.72,2680198.61,0,8,42994.15,0.69,1.13,1,0.81,0,0
1,2024,2,90,saas,Yekaterinburg,opening,true,224209.02,1167399.36,0,-943190.34,-396446.97,0,6,43830.76,0.69,1.06,1,0.8,78,164587.33
1,2024,2,91,logistics,Yekaterinburg,opening,true,1038470.08,2645813.5,62308.2,-1669651.62,1803710.45,0,21,132022.38,0.49,1.03,1,0.53,0,0
1,2024,2,92,restaurant,SaintPetersburg,growth,true,2646914.29,2190135.74,158814.86,297963.69,4659433.47,0,10,157735.91,0.7,1.02,1,0.62,0,0
1,2024,2,93,restaurant,Novosibirsk,opening,true,1395007.95,1438517.33,83700.48,-127209.86,1749948.61,0,10,32199.66,0.7,1.12,1,0.55,0,0
1,2024,2,94,logistics,Moscow,opening,true,1351855.53,3285435.11,0,-1933579.58,3297862.1,0,16,277314.67,0.61,0.93,1,0.61,0,0
1,2024,2,95,logistics,Kazan,opening,true,824273.68,2573029.47,49456.42,-1798212.21,2547771.85,0,20,278118.69,0.54,1.14,1,0.7,0,0
1,2024,2,96,restaurant,Kazan,opening,true,1301469.64,1745900.87,0,-444431.23,1823437.91,0,12,120268.74,0.55,0.96,1,0.65,0,0
1,2024,2,97,retail,Kazan,growth,true,5426601.18,4549340.35,131589.12,745671.71,5706103.08,0,15,81563.48,0.53,1.03,1,0.5,0,0
1,2024,2,98,restaurant,Moscow,opening,true,1377367.34,2386820.91,0,-1009453.57,156355.37,0,11,193900.1,0.59,1.04,1,0.63,0,0
1,2024,2,99,saas,Novosibirsk,bankrupt,false,230790.94,1366307.66,0,-1135516.72,-898340.23,0,7,61399.51,0.47,1.07,1,0.8,94,200517.9
1,2024,2,100,restaurant,SaintPetersburg,opening,true,1367121.82,2122384.7,82027.31,-837290.19,740654.07,0,12,98927.43,0.63,1.01,1,0.59,0,0
2,2024,3,1,restaurant,SaintPetersburg,opening,true,1945622.23,1728987.18,116737.33,99897.72,2803919.79,0,7,92488.93,0.64,1.07,1,0.51,0,0
2,2024,3,2,restaurant,Kazan,opening,true,2105533.26,2046703.54,126332,-67502.28,1369826.77,0,11,143558.2,0.67,1.02,1,0.58,0,0
2,2024,3,4,retail,SaintPetersburg,opening,true,6368245.26,4720223.02,247203.34,1400818.9,5697154.35,0,7,178179.1,0.6,0.99,1,0.56,0,0
2,2024,3,5,saas,Moscow,bankrupt,false,217324.3,2239438.46,0,-2022114.16,-2055457.96,0,8,55707.64,0.74,0.88,1,0.72,76,161193.94
2,2024,3,6,logistics,Moscow,opening,true,2139077.48,2797433.9,128344.65,-786701.07,1882526.55,0,11,126755.83,0.67,1.01,1,0.63,0,0
2,2024,3,7,retail,Moscow,opening,true,4063819.72,3953424.34,16559.31,93836.07,4759512.74,0,11,129911.44,0.61,1.1,1,0.54,0,0
2,2024,3,8,production,Yekaterinburg,opening,true,1027574.98,3018951.12,61654.5,-2053030.64,-726746.92,0,18,381569.46,0.49,0.89,1,0.58,0,0
2,2024,3,10,logistics,Yekaterinburg,opening,true,1624526,2777141.59,0,-1152615.59,2117178.04,0,16,297579.63,0.48,1.07,1,0.75,0,0
2,2024,3,11,retail,Novosibirsk,opening,true,5791362.2,4889095.51,347481.73,554784.96,4235039.59,0,13,146346.95,0.72,1.19,1,0.64,0,0
2,2024,3,12,restaurant,Novosibirsk,growth,true,2198604.22,1628832.72,85465.73,484305.77,6759023.71,0,7,85482.55,0.5,0.98,1,0.66,0,0
2,2024,3,13,restaurant,Novosibirsk,opening,true,1645512.36,1521362.45,98730.74,25419.17,3291051.52,0,9,137471.71,0.51,1.08,1,0.7,0,0
2,2024,3,14,logistics,Novosibirsk,opening,true,1512362.62,2556071.81,90741.76,-1134450.95,2995424.49,0,17,164312.77,0.66,0.89,1,0.75,0,0
2,2024,3,15,retail,Novosibirsk,opening,true,3469869.8,3068491.58,208192.19,193186.03,3297508.17,0,11,71048.84,0.59,0.98,0.9,0.64,0,0
2,2024,3,16,restaurant,Kazan,opening,true,2137829.65,1765669.49,128269.78,243890.38,2489662.4,0,8,137687.19,0.69,0.91,1,0.79,0,0
2,2024,3,17,logistics,Kazan,opening,true,1750380.4,2559903.78,105022.82,-914546.2,3490933.39,0,18,187316.24,0.73,1.15,1,0.68,0,0
2,2024,3,18,saas,Novosibirsk,opening,true,238519.36,1105800.74,0,-867281.38,440929.6,0,6,85154.34,0.57,1.16,0.9,0.81,68,189748.63
2,2024,3,19,restaurant,Yekaterinburg,opening,true,1394992.63,1519098.28,0,-124105.65,1807199.05,0,9,49145,0.55,1.03,1,0.59,0,0
2,2024,3,20,restaurant,Moscow,opening,true,1772393.39,2030835.54,106343.6,-364785.75,1027894.58,0,8,172200.71,0.6,1.14,1,0.6,0,0
2,2024,3,21,logistics,Yekaterinburg,opening,true,1110733.37,1686928.77,0,-576195.4,2326309.05,0,8,125779.36,0.41,0.9,1,0.66,0,0
2,2024,3,22,saas,Moscow,opening,true,180013.34,1323481.47,0,-1143468.13,-441180.66,0,5,51060.06,0.49,1.06,0.9,0.71,63,160944.26
2,2024,3,23,retail,Novosibirsk,opening,true,4514264.3,3871353.71,270855.86,372054.73,3214566.66,0,14,117098.46,0.62,1.05,1,0.7,0,0
2,2024,3,24,logistics,SaintPetersburg,opening,true,1323633.81,2542654.59,79418.03,-1298438.81,-1263624.23,0,13,177192.94,0.48,0.87,1,0.63,0,0
2,2024,3,25,restaurant,Kazan,opening,true,1300691.53,1226637.84,78041.49,-3987.8,1672314.88,0,5,117467.14,0.45,1.07,1,0.46,0,0
2,2024,3,26,autoservice,Yekaterinburg,opening,true,2450898.13,2078259.69,55895.77,316742.67,5366954.29,0,5,220419.82,0.56,1.1,1,0.85,0,0
2,2024,3,27,autoservice,Kazan,opening,true,1893911.93,1831198.13,113634.72,-50920.92,3140583.44,0,6,149338.81,0.49,1.08,1,0.71,0,0
2,2024,3,28,restaurant,Kazan,opening,true,2010595.38,1526179.25,72662.42,411753.71,2587530.14,0,6,95211.19,0.69,1.18,1,0.63,0,0
2,2024,3,29,restaurant,Moscow,opening,true,1474317.4,2112474.01,88459.04,-726615.65,222198.31,0,10,88723.14,0.48,1.14,1,0.59,0,0
2,2024,3,30,saas,Kazan,bankrupt,false,248844.88,1602564.97,14930.69,-1368650.78,-1495277.27,0,8,95044.35,0.52,1.17,1,0.78,74,209683.84
2,2024,3,31,autoservice,Moscow,opening,true,2194027.26,2415126.22,0,-221098.96,4392461.03,0,6,253469.02,0.72,0.94,1,0.6,0,0
2,2024,3,32,autoservice,Kazan,opening,true,2253883.52,2163024.14,180310.68,-89451.3,3283033.11,0,7,167543.9,0.65,1.19,1,0.59,0,0
2,2024,3,33,logistics,Yekaterinburg,opening,true,1220406.58,2059270.68,73224.39,-912088.49,1154756.95,0,14,140494.01,0.46,0.95,1,0.65,0,0
2,2024,3,34,logistics,Moscow,opening,true,1524784.45,2641988.15,0,-1117203.7,3412712.25,0,13,150838.66,0.74,0.86,1,0.71,0,0
2,2024,3,36,autoservice,SaintPetersburg,opening,true,2276025.83,2321506.61,136561.55,-182042.33,2689095.71,0,7,103372,0.61,1.14,1,0.82,0,0
2,2024,3,37,restaurant,Novosibirsk,opening,true,1949415.2,1603890.99,116964.91,228559.3,2711947.95,0,6,179483.5,0.49,0.9,1,0.8,0,0
2,2024,3,38,production,Kazan,growth,true,1855185.04,4523877.42,0,-2668692.38,1850794.81,0,32,154874.35,0.7,0.98,1,0.66,0,0
2,2024,3,39,logistics,Moscow,opening,true,1599991.71,3147091.51,95999.5,-1643099.3,4038674.24,0,11,566882.83,0.66,1.16,0.9,0.5,0,0
2,2024,3,40,logistics,Kazan,opening,true,1379483.98,2272112,82769.04,-975397.06,54346.26,0,14,103535.02,0.55,1.02,1,0.56,0,0
2,2024,3,41,retail,SaintPetersburg,opening,true,5132633.42,4521551.47,307958.01,303123.94,3392122.83,0,10,111911.33,0.57,0.99,1,0.68,0,0
2,2024,3,42,retail,Yekaterinburg,opening,true,3478463.42,2770417.44,106206.9,601839.08,3655277.12,0,5,53176.3,0.5,1.06,1,0.48,0,0
2,2024,3,44,autoservice,Moscow,opening,true,2621831.48,2917662.1,0,-295830.62,5581557.48,0,8,385238.22,0.62,1.12,1,0.79,0,0
2,2024,3,45,restaurant,Yekaterinburg,opening,true,1718713.77,1435673.19,103122.83,179917.75,3549627.4,0,6,73556.51,0.47,1,1,0.67,0,0
2,2024,3,46,retail,Yekaterinburg,opening,true,4258079.76,3470050.53,255484.79,532544.44,2568832.55,0,9,55226.21,0.62,1.08,1,0.74,0,0
2,2024,3,47,logistics,Kazan,opening,true,1915227.37,2696848.04,114913.64,-896534.31,-453710.8,0,19,235427.63,0.67,1.03,0.9,0.81,0,0
2,2024,3,48,retail,Yekaterinburg,opening,true,4060206.95,3148093.17,136817.07,775296.71,3806465.83,0,6,43634.64,0.56,1.14,1,0.56,0,0
2,2024,3,49,restaurant,Yekaterinburg,opening,true,2209363.57,1853426.56,132561.81,223375.2,2921076.01,0,9,185079.46,0.61,0.94,1,0.77,0,0
2,2024,3,50,logistics,SaintPetersburg,opening,true,1556793.72,2572359.65,93407.62,-1108973.55,381248.88,0,14,169651.99,0.52,0.89,1,0.81,0,0
2,2024,3,51,logistics,Yekaterinburg,opening,true,2113237.67,2654115.15,0,-540877.48,860706.5,0,15,294181.74,0.55,0.9,1,0.66,0,0
2,2024,3,52,retail,Kazan,opening,true,4133414.69,3314116.77,248004.88,571293.04,5068289.7,0,9,76112.01,0.73,0.86,0.9,0.63,0,0
2,2024,3,53,retail,Moscow,opening,true,4045280.12,3631303.73,62096.46,351879.93,4473633.62,0,8,91157.22,0.46,0.95,1,0.69,0,0
2,2024,3,54,production,Kazan,opening,true,1172039.8,3137812.82,0,-1965773.02,2338968.67,0,18,245156.72,0.42,0.86,1,0.74,0,0
2,2024,3,55,autoservice,Yekaterinburg,opening,true,1807391.79,2265821.62,108443.51,-566873.34,593135.73,0,9,149094.63,0.52,0.91,1,0.56,0,0
2,2024,3,56,restaurant,Kazan,opening,true,1931175.84,1680640.09,37580.36,212955.39,2911958.36,0,8,130537.23,0.51,0.97,1,0.59,0,0
2,2024,3,57,restaurant,Kazan,opening,true,1562690.77,1224475.14,93761.45,244454.18,2379405.54,0,4,73165.33,0.57,1.03,1,0.46,0,0
2,2024,3,58,retail,Novosibirsk,opening,true,5335574.89,4093429.53,320134.49,922010.87,2662395.57,0,12,37240.34,0.53,1.03,1,0.78,0,0
2,2024,3,59,autoservice,Novosibirsk,opening,true,2458500.64,2229780.15,34308.07,194412.42,3358586.83,0,7,221825.73,0.62,0.91,1,0.54,0,0
2,2024,3,60,autoservice,Novosibirsk,opening,true,2194784.92,2293891.38,131687.1,-230793.56,1713864.36,0,9,143716.16,0.57,1.01,1,0.65,0,0
2,2024,3,61,restaurant,Yekaterinburg,opening,true,1723850.01,1766604.47,0,-42754.46,906487.41,0,11,38956.83,0.69,0.91,1,0.55,0,0
2,2024,3,62,production,SaintPetersburg,bankrupt,false,1399510.79,5633515.34,83970.65,-4317975.2,-2517333.7,0,36,381161.35,0.67,0.9,1,0.52,0,0
2,2024,3,63,restaurant,Kazan,opening,true,2038935.35,1869859.24,25361.42,143714.69,1410377.83,0,9,134998.78,0.44,0.93,1,0.79,0,0
2,2024,3,64,retail,Yekaterinburg,growth,true,8510664.51,5795261.25,407310.49,2308092.77,10973404.28,0,10,83761.22,0.73,1.15,1,0.56,0,0
2,2024,3,65,restaurant,Novosibirsk,opening,true,2154176.94,1613503.88,81100.96,459572.1,2341914.59,0,9,73642.66,0.52,1.14,1,0.5,0,0
2,2024,3,66,autoservice,SaintPetersburg,growth,true,3593367.16,3299789.52,215602.03,77975.61,5798819.25,0,11,133127.44,0.5,1.18,1,0.67,0,0
2,2024,3,67,restaurant,Kazan,opening,true,2381855.78,1575895.17,120894.09,685066.52,3530739.44,0,7,82615.4,0.69,1.16,1,0.64,0,0
2,2024,3,68,production,Yekaterinburg,bankrupt,false,1278037.22,3780765.65,76682.23,-2579410.66,-2853160.19,0,27,120968.24,0.5,1.08,1,0.83,0,0
2,2024,3,69,retail,Moscow,opening,true,7933331.12,6228901.58,475999.87,1228429.67,4046988.77,0,10,204208.5,0.82,1.18,1,0.51,0,0
2,2024,3,70,production,SaintPetersburg,opening,true,1741546.95,3921900.62,0,-2180353.67,-1399277.79,0,18,281349.58,0.56,1.05,1,0.81,0,0
2,2024,3,71,restaurant,Moscow,opening,true,2773055.66,2459997.01,166383.34,146675.31,2836981.43,0,9,117725.71,0.66,0.96,1,0.81,0,0
2,2024,3,72,logistics,Kazan,opening,true,1533060.94,2298704.79,0,-765643.85,895671.59,0,15,185740.36,0.54,0.84,0.9,0.73,0,0
2,2024,3,73,retail,Moscow,opening,true,5053892.11,4389400.82,99673.69,564817.6,4475553.82,0,9,128203.98,0.67,1.05,1,0.55,0,0
2,2024,3,74,autoservice,Moscow,opening,true,1201671.79,2777665.55,72100.31,-1648094.07,3947954.81,0,10,430376.81,0.38,0.9,1,0.77,0,0
2,2024,3,75,logistics,Novosibirsk,opening,true,2007675.16,2401664.01,120460.51,-514449.36,2065798.93,0,13,157954.7,0.71,1.14,1,0.54,0,0
2,2024,3,77,autoservice,Novosibirsk,opening,true,2245914.02,1831311.34,134754.84,279847.84,3874494.8,0,5,148493.13,0.54,1.08,1,0.57,0,0
2,2024,3,78,logistics,Kazan,opening,true,1948723.64,2653992.93,0,-705269.29,400656.47,0,16,90941.93,0.71,1,1,0.73,0,0
2,2024,3,79,logistics,Yekaterinburg,opening,true,1727444.02,2755020.58,103646.64,-1131223.2,-6825.51,0,20,207131.27,0.7,1.08,0.8,0.59,0,0
2,2024,3,80,retail,Kazan,opening,true,4363912.59,3300499.34,159511.99,903901.26,3611449.15,0,9,63256.39,0.58,0.96,1,0.65,0,0
2,2024,3,81,logistics,Moscow,opening,true,1758577.24,3558592.44,105514.63,-1905529.83,828435.49,0,20,179066.76,0.46,1.14,1,0.68,0,0
2,2024,3,82,saas,SaintPetersburg,growth,true,381223.99,1241054.84,0,-859830.85,1415471.04,0,4,137320.98,0.61,0.86,0.9,0.6,104,329669.06
2,2024,3,83,saas,Novosibirsk,bankrupt,false,223069.96,1027826.61,13384.2,-818140.85,-1058927.11,0,6,55597.62,0.56,1.17,1,0.71,67,189278.05
2,2024,3,84,logistics,Novosibirsk,opening,true,2040385.16,2669876.03,122423.11,-751913.98,2712447.44,0,16,143331.95,0.64,0.92,1,0.84,0,0
2,2024,3,86,retail,Kazan,opening,true,5502686.42,4391359.77,330161.19,781165.46,3079882.18,0,12,94777.01,0.71,1.05,1,0.75,0,0
2,2024,3,87,production,SaintPetersburg,bankrupt,false,1257774.04,5535298.49,0,-4277524.45,-3766583.65,2098672.99,31,318443.46,0.48,0.87,1,0.75,0,0
2,2024,3,88,restaurant,Yekaterinburg,opening,true,2063862.06,1626784.38,123831.72,313245.96,2386488.17,0,6,121377.91,0.56,1.03,1,0.8,0,0
2,2024,3,89,retail,Yekaterinburg,opening,true,5317168.93,4154504.71,174399.63,988264.59,3668463.2,0,8,42994.15,0.69,1.13,1,0.81,0,0
2,2024,3,90,saas,Yekaterinburg,bankrupt,false,270034.34,1021908.91,0,-751874.57,-1148321.54,0,5,43830.76,0.69,1.06,1,0.79,78,199237.29
2,2024,3,91,logistics,Yekaterinburg,opening,true,1518310.35,2837551.63,91098.62,-1410339.9,893370.55,0,21,151825.74,0.49,1.03,1,0.53,0,0
2,2024,3,92,restaurant,SaintPetersburg,growth,true,2750710.96,2364391.52,165042.66,221276.78,6760710.25,0,11,181396.3,0.7,1.05,0.9,0.62,0,0
2,2024,3,93,restaurant,Novosibirsk,opening,true,1879113.15,1592699.69,112746.79,173666.67,1923615.28,0,10,32199.66,0.7,1.12,1,0.55,0,0
2,2024,3,94,logistics,Moscow,opening,true,1705307.14,3241828.45,0,-1536521.31,1761340.79,0,15,277314.67,0.61,0.9,1,0.6,0,0
2,2024,3,95,logistics,Kazan,opening,true,1764215.84,2817660.45,105852.95,-1159297.56,1388474.29,0,19,278118.69,0.54,1.11,1,0.69,0,0
2,2024,3,96,restaurant,Kazan,opening,true,1709583.12,1801922.75,0,-92339.63,1731098.28,0,11,120268.74,0.55,0.93,1,0.64,0,0
2,2024,3,97,retail,Kazan,growth,true,5812535.25,4770935.48,156239.97,885359.8,6591462.88,0,15,93798,0.53,1.03,1,0.5,0,0
2,2024,3,98,restaurant,Moscow,opening,true,2218811.3,2555441.88,0,-336630.58,-180275.21,0,11,145425.08,0.59,1.04,1,0.63,0,0
2,2024,3,100,restaurant,SaintPetersburg,opening,true,1662268.35,2227397.87,99736.1,-664865.62,75788.45,0,12,98927.43,0.63,1.01,1,0.59,0,0
3,2024,4,1,restaurant,SaintPetersburg,growth,true,1910730.93,1738906.5,114643.86,57180.57,2861100.36,0,7,106362.27,0.64,1.07,1,0.51,0,0
3,2024,4,2,restaurant,Kazan,growth,true,2050456.63,2055644.58,123027.4,-128215.35,1241611.42,0,11,143558.2,0.67,0.99,1,0.58,0,0
3,2024,4,4,retail,SaintPetersburg,growth,true,4509659.08,3701191.89,121270.08,687197.11,6384351.46,0,7,178179.1,0.6,0.99,1,0.56,0,0
3,2024,4,6,logistics,Moscow,growth,true,1984462.81,2694113.75,119067.77,-828718.71,1053807.84,0,10,145769.2,0.67,1.01,1,0.62,0,0
3,2024,4,7,retail,Moscow,growth,true,4996445.09,4467730.86,79307.13,449407.1,5208919.84,0,11,129911.44,0.61,1.1,1,0.54,0,0
3,2024,4,8,production,Yekaterinburg,bankrupt,false,1267658.65,3102412.75,76059.52,-1910813.62,-1888893.32,748667.22,18,381569.46,0.49,0.89,1,0.58,0,0
3,2024,4,10,logistics,Yekaterinburg,growth,true,1898291.85,2995015.13,0,-1096723.28,1020454.76,0,16,297579.63,0.48,1.07,1,0.75,0,0
3,2024,4,11,retail,Novosibirsk,growth,true,6463077.96,5024618.1,387784.68,1050675.18,5285714.77,0,13,146346.95,0.72,1.19,1,0.64,0,0
3,2024,4,12,restaurant,Novosibirsk,growth,true,2605228.13,1779597.17,123844.64,701786.32,7460810.03,0,7,98304.93,0.5,0.98,1,0.66,0,0
3,2024,4,13,restaurant,Novosibirsk,growth,true,2231766.63,1800672.74,133906,297187.89,3588239.41,0,9,137471.71,0.51,1.08,1,0.7,0,0
3,2024,4,14,logistics,Novosibirsk,growth,true,2097839.18,2614108.27,125870.35,-642139.44,2353285.05,0,16,164312.77,0.66,0.89,1,0.74,0,0
3,2024,4,15,retail,Novosibirsk,growth,true,4290342.78,3535048.36,257420.57,497873.85,3795382.02,0,11,81706.17,0.59,0.98,0.9,0.64,0,0
3,2024,4,16,restaurant,Kazan,growth,true,2279023.97,1823985.09,136741.44,318297.44,2807959.84,0,8,137687.19,0.69,0.91,1,0.79,0,0
3,2024,4,17,logistics,Kazan,growth,true,2311098.59,2712804.8,138665.92,-540372.13,4830561.26,0,18,215413.68,0.73,1.15,0.9,0.68,0,0
3,2024,4,18,saas,Novosibirsk,growth,true,286778.09,971106.02,0,-684327.93,-243398.33,0,5,85154.34,0.57,1.16,0.9,0.8,70,229299.82
3,2024,4,19,restaurant,Yekaterinburg,growth,true,1569978.24,1502717.85,10089.06,57171.33,1864370.38,0,8,49145,0.55,1.03,1,0.58,0,0
3,2024,4,20,restaurant,Moscow,growth,true,2150704.75,1980982.89,129042.28,40679.58,1068574.16,0,7,172200.71,0.6,1.14,1,0.59,0,0
3,2024,4,21,logistics,Yekaterinburg,growth,true,1272755.05,1779097.15,0,-506342.1,1819966.95,0,8,125779.36,0.41,0.9,1,0.66,0,0
3,2024,4,22,saas,Moscow,bankrupt,false,218028.58,1305296.47,0,-1087267.89,-806225.97,722222.58,5,38295.05,0.49,1.06,0.9,0.71,65,194932.49
3,2024,4,23,retail,Novosibirsk,growth,true,6823134.37,5175355.74,409388.06,1238390.57,4452957.23,0,14,117098.46,0.7,1.05,1,0.7,0,0
3,2024,4,24,logistics,SaintPetersburg,bankrupt,false,1495789.35,2667873.31,89747.36,-1261831.32,-2525455.55,0,13,177192.94,0.48,0.87,1,0.63,0,0
3,2024,4,25,restaurant,Kazan,growth,true,1558881.08,1305653.54,93532.86,159694.68,1782009.56,0,5,117467.14,0.43,1.07,1,0.46,0,0
3,2024,4,26,autoservice,Yekaterinburg,growth,true,2142114.39,2039945.18,15325.38,86843.83,5453798.12,0,5,220419.82,0.56,1.1,1,0.85,0,0
3,2024,4,27,autoservice,Kazan,growth,true,1833189.86,1708928.74,109991.39,14269.73,3154853.17,0,5,149338.81,0.49,1.08,1,0.7,0,0
3,2024,4,28,restaurant,Kazan,growth,true,1667775.33,1426280.74,36224.19,205270.4,2792800.54,0,6,95211.19,0.63,1.18,1,0.63,0,0
3,2024,4,29,restaurant,Moscow,growth,true,1704335.23,2212933.92,102260.11,-610858.8,-388660.49,0,10,88723.14,0.48,1.14,1,0.59,0,0
3,2024,4,31,autoservice,Moscow,growth,true,2106202.15,2381644.72,0,-275442.57,4117018.46,0,6,253469.02,0.72,0.91,1,0.6,0,0
3,2024,4,32,autoservice,Kazan,growth,true,2006418.38,2078582.89,120385.1,-192549.61,2970483.5,0,7,192675.49,0.66,1.19,0.9,0.59,0,0
3,2024,4,33,logistics,Yekaterinburg,growth,true,1426527.69,2045722.86,85591.66,-704786.83,449970.12,0,13,140494.01,0.46,0.95,1,0.64,0,0
3,2024,4,34,logistics,Moscow,growth,true,2263844.09,2920894.64,0,-657050.55,2755661.7,0,13,173464.46,0.82,0.86,1,0.71,0,0
3,2024,4,36,autoservice,SaintPetersburg,growth,true,1937624.51,2191734.49,116257.47,-370367.45,2318728.26,0,7,103372,0.61,1.14,1,0.82,0,0
3,2024,4,37,restaurant,Novosibirsk,growth,true,1868045.06,1566714.38,112082.7,189247.98,2901195.93,0,6,179483.5,0.49,0.9,1,0.8,0,0
3,2024,4,38,production,Kazan,growth,true,1545830.63,4378015.01,0,-2832184.38,-981389.57,0,32,154874.35,0.7,0.98,1,0.66,0,0
3,2024,4,39,logistics,Moscow,growth,true,1841115.06,3218604.74,110466.9,-1487956.58,2550717.66,0,11,566882.83,0.66,1.16,0.9,0.5,0,0
3,2024,4,40,logistics,Kazan,growth,true,1439315.45,2193100.49,86358.93,-840143.97,-785797.71,0,13,77651.27,0.55,1.02,1,0.55,0,0
3,2024,4,41,retail,SaintPetersburg,growth,true,4822052.54,4157320.84,289323.15,375408.55,3767531.38,0,10,111911.33,0.57,0.99,1,0.68,0,0
3,2024,4,42,retail,Yekaterinburg,growth,true,3703961.71,2895241.81,121307.98,687411.92,4342689.04,0,5,53176.3,0.5,1.06,1,0.48,0,0
3,2024,4,44,autoservice,Moscow,growth,true,1310514.28,2359292.21,0,-1048777.93,4532779.55,0,8,385238.22,0.57,1.08,1,0.79,0,0
3,2024,4,45,restaurant,Yekaterinburg,growth,true,1681284.29,1255328.29,100877.06,325078.94,3874706.34,0,4,84589.99,0.47,1,1,0.63,0,0
3,2024,4,46,retail,Yekaterinburg,growth,true,4281900.03,3482582.51,256914,542403.52,3111236.07,0,9,55226.21,0.62,1.08,1,0.74,0,0
3,2024,4,47,logistics,Kazan,bankrupt,false,1626147.24,2463621.49,97568.83,-935043.08,-1388753.88,0,18,176570.72,0.67,1.03,0.9,0.8,0,0
3,2024,4,48,retail,Yekaterinburg,growth,true,4184974.25,3224976.83,143999.61,815997.81,4622463.64,0,6,50179.84,0.56,1.14,1,0.56,0,0
3,2024,4,49,restaurant,Yekaterinburg,growth,true,2726888.82,2046577.01,163613.33,516698.48,3437774.49,0,9,212841.38,0.69,0.94,1,0.77,0,0
3,2024,4,50,logistics,SaintPetersburg,growth,true,1592650.43,2517823.78,95559.03,-1020732.38,-639483.5,0,13,169651.99,0.52,0.89,1,0.8,0,0
3,2024,4,51,logistics,Yekaterinburg,growth,true,1726990.11,2510513.41,0,-783523.3,77183.2,0,15,294181.74,0.56,0.9,1,0.66,0,0
3,2024,4,52,retail,Kazan,growth,true,4361886.25,3435026.66,261713.18,665146.41,5733436.11,0,9,76112.01,0.73,0.86,0.9,0.63,0,0
3,2024,4,53,retail,Moscow,growth,true,4132801.51,3668247.78,69683.06,394870.67,4868504.29,0,8,91157.22,0.47,0.95,1,0.69,0,0
3,2024,4,54,production,Kazan,growth,true,1111779.41,3112373.45,0,-2000594.04,338374.63,0,18,281930.23,0.42,0.83,1,0.74,0,0
3,2024,4,55,autoservice,Yekaterinburg,growth,true,2353743.14,2485580.69,141224.59,-273062.14,320073.59,0,9,149094.63,0.6,0.91,1,0.56,0,0
